SeaLevel,Age(Ma)
-1.24,32.03
11.74,32.034
-0.5,32.038
6.95,32.042
12.56,32.047
10.78,32.051
12.69,32.055
-0.79,32.059
7.27,32.063
-8.05,32.067
9.24,32.071
17.3,32.075
12.44,32.079
1.44,32.084
8.89,32.088
-8.28,32.092
4.72,32.097
-4.46,32.1
-0.14,32.101
2.39,32.105
-4.29,32.11
0.7,32.114
-8.47,32.118
-10.23,32.123
-4.62,32.127
-10.1,32.131
5.37,32.136
13.44,32.14
7.35,32.144
-7.96,32.148
-9.13,32.152
8.17,32.156
-12.69,32.16
-0.91,32.165
-5.15,32.169
-0.77,32.173
4.22,32.177
6.13,32.181
-3.03,32.185
21.03,32.189
10.62,32.192
16.81,32.194
12.55,32.197
16.29,32.2
1.57,32.203
-5.15,32.206
-2.66,32.208
16.47,32.211
2.37,32.215
4.9,32.219
-4.89,32.223
7.48,32.227
1.39,32.231
2.68,32.235
-10.81,32.238
-26.08,32.245
-16.79,32.249
-7.5,32.253
0.01,32.261
6.86,32.266
-15.85,32.27
5.73,32.273
-9.59,32.277
-8.91,32.281
-5.77,32.285
-15.56,32.289
-5.03,32.293
-14.8,32.298
-5.52,32.302
10.52,32.306
16.72,32.31
3.84,32.314
13.73,32.319
-21.91,32.324
2.75,32.328
-7.06,32.331
-6.41,32.335
-7.6,32.339
3.52,32.343
-5.06,32.346
-8.71,32.35
-24.06,32.354
-12.95,32.357
-14.76,32.36
-9.8,32.364
-6.69,32.367
-12.8,32.371
-9.08,32.374
-7.81,32.378
-24.39,32.381
2.11,32.385
-8.32,32.388
-13.84,32.39
-10.73,32.393
-19.95,32.394
-18.71,32.395
-16.23,32.397
-8.21,32.399
-10.66,32.402
1.03,32.404
2.27,32.406
-8.2,32.408
-6.35,32.411
-13.12,32.413
-13.12,32.415
-1.43,32.417
-8.81,32.42
-6.97,32.422
-9.43,32.424
-1.43,32.426
2.88,32.429
-11.89,32.431
-4.5,32.434
-14.97,32.435
-9.43,32.436
-24.81,32.438
-1.43,32.44
-3.89,32.443
-8.2,32.445
-7.58,32.447
-6.97,32.449
-11.89,32.452
-9.43,32.454
-12.5,32.456
-13.73,32.458
-16.2,32.461
-10.04,32.463
3.5,32.467
1.96,32.47
-2.66,32.472
-3.27,32.474
-13.73,32.476
-13.12,32.479
-11.27,32.481
-21.73,32.485
-6.97,32.489
-9.43,32.49
-14.97,32.494
-1.43,32.498
-0.2,32.5
-2.68,32.502
11.43,32.506
-12.59,32.507
-0.94,32.511
-15.13,32.514
-17.61,32.516
-7.18,32.518
-5.68,32.522
-23.27,32.526
-15.31,32.53
-14.13,32.534
-14.79,32.538
-15.45,32.542
-14.26,32.545
-15.54,32.549
1.65,32.553
3.45,32.557
-9.52,32.561
-7.72,32.565
0.23,32.569
0.18,32.573
-10.94,32.577
-7.9,32.58
-4.87,32.584
-6.76,32.588
-10.5,32.592
-3.16,32.596
-6.9,32.6
10.88,32.604
-3.32,32.607
-15.07,32.61
-13.29,32.614
-9.63,32.616
-9.7,32.62
-4.82,32.623
-16.57,32.626
-6.79,32.63
-13.61,32.633
-11.81,32.636
-6.96,32.64
-13.16,32.643
-8.29,32.646
-22.51,32.65
-25.02,32.653
-23.86,32.657
-6.71,32.662
-14.78,32.666
-20.4,32.671
-19.85,32.675
-5.17,32.68
-5.85,32.684
-20.07,32.688
-2.89,32.691
-14.65,32.695
-20.87,32.699
-12.3,32.702
6.71,32.706
-5.66,32.71
4.74,32.714
-18.15,32.722
-27.51,32.73
-26.95,32.734
-28.86,32.738
-22.15,32.742
-8.68,32.746
-15.51,32.75
-20.51,32.755
-10.11,32.759
-32.33,32.763
-18.85,32.767
-14.6,32.771
-20.82,32.775
-20.27,32.779
-18.48,32.783
-16.7,32.787
-13.08,32.792
-18.68,32.796
-28.59,32.8
-24.96,32.808
-18.84,32.812
-14.56,32.816
-7.25,32.825
-7.28,32.829
-14.09,32.835
-22.76,32.841
-27.11,32.847
-9.3,32.852
-13.04,32.858
-9.86,32.864
-0.19,32.867
-16.82,32.869
-13.77,32.873
-10.09,32.874
-21.81,32.878
-28,32.882
-27.41,32.886
-28.07,32.891
-18.25,32.895
-18.28,32.899
-22.6,32.903
-16.44,32.908
-10.91,32.912
-13.37,32.915
-15.21,32.923
-16.44,32.927
-20.14,32.931
-13.98,32.934
-16.44,32.938
-9.06,32.942
-2.29,32.946
0.79,32.948
-1.68,32.954
-9.68,32.96
0.17,32.966
-13.37,32.972
-9.06,32.978
-4.75,32.984
-5.98,32.99
-26.29,32.994
-15.21,32.998
-22.59,33.002
-11.5,33.006
-16.41,33.01
-8.39,33.014
-10.22,33.019
-1.59,33.023
-5.88,33.027
-16.94,33.031
-13.85,33.035
-7.06,33.039
-6.43,33.044
0.98,33.05
-0.85,33.055
-3.9,33.061
-5.73,33.066
-8.17,33.071
-14.3,33.077
-9.36,33.082
-13.64,33.088
-24.08,33.093
-16.06,33.098
-7.43,33.102
-16,33.107
-7.96,33.112
-21.47,33.116
-10.97,33.121
-20.79,33.125
-25.05,33.13
-20.09,33.135
-23.45,33.139
-7.1,33.144
-16.29,33.149
-8.88,33.153
-6.99,33.158
-22.35,33.162
-19.23,33.167
-22.28,33.171
-12.39,33.176
-19.74,33.18
-9.24,33.185
-18.4,33.195
-19.56,33.204
-25.02,33.214
-20.63,33.224
-26.13,33.23
-30.99,33.237
-24.18,33.243
-27.82,33.25
-19.77,33.256
-15.41,33.263
-11.05,33.269
-26.39,33.275
-27.58,33.281
-20.14,33.287
-25.64,33.293
-20.08,33.295
-20.67,33.299
-10.76,33.305
-12.55,33.309
-13.74,33.313
-24.15,33.317
-24.72,33.321
-22.21,33.325
-14.75,33.332
-12.86,33.336
-26.96,33.34
-21.99,33.344
-25.67,33.345
-22.56,33.348
-29.32,33.349
-26.22,33.351
-19.43,33.353
-15.71,33.355
-21.23,33.357
-9.51,33.359
-19.95,33.361
-27.3,33.364
-22.95,33.368
-18.59,33.372
-3.78,33.376
-11.73,33.38
-25.21,33.385
-12.55,33.389
-18.35,33.393
-28.76,33.397
-18.23,33.402
-15.69,33.406
-14.38,33.41
-20.49,33.412
-10.61,33.414
-4.97,33.419
-12.28,33.423
-7.88,33.428
-23.16,33.433
-25.55,33.437
-16.84,33.442
-14.89,33.447
-16.06,33.45
-17.24,33.453
-17.79,33.456
-32.51,33.459
-20.12,33.463
-34.22,33.466
-27.7,33.469
-16.87,33.472
-34.66,33.475
-29.04,33.479
-25.25,33.484
-24.56,33.488
-13.38,33.493
-20.1,33.496
-21.88,33.499
-29.81,33.502
-28.79,33.506
-33.32,33.509
-25.25,33.512
-25.78,33.515
-39.24,33.518
-31.76,33.522
-21.22,33.525
-35.91,33.528
-24.14,33.531
-22.22,33.534
-18.11,33.538
-19.57,33.541
-33.62,33.545
-30.44,33.549
-19.29,33.552
-22.26,33.556
-24.01,33.56
-20.85,33.563
-26.29,33.567
-12.57,33.574
-22.31,33.578
-14.82,33.582
-25.2,33.585
-30.64,33.589
-21.31,33.593
-31.69,33.596
-30.36,33.6
-16.7,33.604
-21.54,33.607
-25.12,33.611
-28.08,33.615
-26.77,33.618
-19.27,33.622
-17.31,33.626
-15.35,33.63
-23.88,33.633
-25.5,33.641
-14.95,33.644
-20.99,33.648
-14.11,33.652
5.17,33.659
6.51,33.663
-3.81,33.668
0.62,33.672
9.96,33.676
11.33,33.681
8.37,33.685
7.87,33.689
13.55,33.694
11.82,33.698
24.84,33.702
29.17,33.703
23.69,33.706
24.39,33.71
17.09,33.714
15.32,33.718
20.33,33.722
30.24,33.725
22.93,33.729
27.33,33.733
22.48,33.737
23.8,33.741
38.03,33.745
28.87,33.748
36.33,33.752
30.26,33.756
14.35,33.76
23.11,33.767
25.61,33.769
30.61,33.773
20.19,33.775
13.94,33.78
24.11,33.786
8.13,33.787
24.83,33.791
18.74,33.794
25.63,33.8
10.91,33.807
17.71,33.811
31.88,33.814
33.77,33.821
19.65,33.827
22.77,33.833
25.28,33.841
25.91,33.843
14.85,33.846
22.89,33.852
37.09,33.858
14.98,33.866
26.11,33.874
31.72,33.884
25.02,33.895
30.58,33.905
36.09,33.915
50.82,33.928
44.62,33.946
53.56,34.174
25.39,34.222
17.42,34.25
63.63,34.295
48.5,34.316
42.93,34.324
53.11,34.398
47.22,34.429
46.27,34.509
55.8,34.531
49.68,34.572
41.26,34.608
33.53,34.749
52.16,34.765
41.89,34.784
49.11,34.967
44.63,34.985
43.93,35.112
46.83,35.177
43.68,35.296
46.89,35.324
41.1,35.343
45.68,35.375
47.63,35.411
41.21,35.454
27.49,35.863
42.73,36.051
32.63,36.138
28.79,36.225
24.5,36.34
23.12,36.399
22.4,36.692
21.78,36.813
23,37.035
17.1,37.091
32.56,37.277
17.79,37.485
34.68,37.558
29.35,37.63
26.64,37.738
25.25,37.971
21.22,38.092
34.69,38.212
36.73,38.329
34.13,38.337
42.96,38.437
19.72,38.445
26.76,38.46
10.92,38.513
39.47,38.576
35.93,38.636
31.41,38.689
40.16,38.736
30.14,38.79
22.73,38.791
40.56,38.86
32.53,39.01
30.22,39.107
38.81,39.109
24.36,39.138
38.1,39.242
38.99,39.28
36.48,39.285
33.16,39.315
41.98,39.368
44.55,39.425
36.86,39.597
36.69,39.659
26.15,39.726
44.69,39.782
57.3,39.854
56.37,40.279
49.97,40.324
64.57,40.366
49.63,40.403
59.06,40.432
27.13,40.525
18.91,40.589
16.19,40.714
16.03,40.718
8.93,40.757
12.45,40.792
-1.1,40.813
5.05,40.813
0.9,40.833
12.1,40.854
12.08,40.855
35.97,40.886
23.64,40.887
23.97,40.912
20.93,40.944
25.3,40.993
17.9,41.035
16.56,41.065
26.74,41.085
20.98,41.106
25.11,41.125
14.53,41.146
13.19,41.168
33.33,41.187
24.55,41.206
25.19,41.207
18.27,41.226
38.23,41.262
25.77,41.281
12.9,41.283
24.47,41.304
30.95,41.322
30.96,41.323
23.9,41.341
27.65,41.344
34.76,41.363
34.17,41.364
16.99,41.41075
17.63,41.44169
28.93,41.47264
27.24,41.50358
31.24,41.53453
28.5,41.56547
31.38,41.59642
24.48,41.62736
30.85,41.65831
27.62,41.68925
39.89,41.7202
30.59,41.78208
33.02,41.81303
35.45,41.84397
31.85,41.87492
34.17,41.90586
37.87,41.93681
37.5,41.96775
33.99,41.9987
36.94,42.02964
20.01,42.06059
25.76,42.09153
35.96,42.12248
37.66,42.18436
35.43,42.21531
43.21,42.24625
42.17,42.2772
36.61,42.30814
30.98,42.43192
33.62,42.46287
44.15,42.49381
44.63,42.52166
43.09,42.54874
32.65,42.60289
47.25,42.6042
22.69,42.65595
48.65,42.65704
32.66,42.7077
26.78,42.78159
19.94,42.80866
17.56,42.83574
19.46,42.86282
19.48,42.88989
12.99,42.91697
29.85,42.93863
27.21,42.9657
36.89,42.99278
33.55,43.01986
33.45,43.04693
45,43.07401
29.43,43.10108
29.98,43.12816
29.38,43.15523
36.15,43.18231
30.43,43.20939
39.96,43.23646
35.15,43.26354
32.41,43.29061
26.64,43.31769
23.51,43.34477
22.99,43.37184
42.78,43.39892
33.62,43.42599
26.67,43.45307
36.11,43.48014
33.35,43.50722
11.59,43.5343
19.22,43.56137
30.28,43.58845
21.21,43.61552
33.72,43.6426
34.68,43.66968
32.56,43.69675
21.56,43.72383
32.61,43.7509
39.37,43.77798
26.78,43.80505
39.25,43.83213
31.4,43.85921
41.03,43.88628
29.43,43.91336
43.59,43.94043
35.39,43.96751
40.66,43.99458
36.72,44.00898
43.69,44.0202
36.56,44.03142
31.51,44.04264
35.81,44.05387
46.07,44.06509
24.53,44.08753
36.69,44.09875
33.83,44.10998
41.58,44.1212
30.56,44.13242
29.34,44.14364
28.86,44.15486
24.19,44.16608
29.01,44.17731
24.45,44.18853
31.62,44.19975
23.92,44.21097
35.05,44.22219
50.27,44.23342
29.86,44.24464
31.18,44.25586
24.05,44.26708
33.13,44.28953
39.19,44.28953
24.66,44.30075
23.65,44.31197
27.06,44.32319
31.63,44.33441
23.81,44.34564
32.66,44.35686
14.35,44.36808
26.91,44.3793
31.1,44.39052
8.61,44.40175
32.69,44.41297
24.71,44.42419
54.03,44.44663
20.12,44.45786
26.73,44.46908
35.02,44.46908
31.21,44.4803
46.82,44.49152
40.95,44.49152
36.89,44.50274
31.55,44.51397
32.9,44.52519
26.17,44.53641
35.67,44.54763
37.42,44.55885
43.68,44.57007
44.97,44.5813
40.4,44.59252
38.35,44.60374
32.69,44.61496
43.98,44.62618
33.6,44.63741
35.43,44.64863
38.59,44.67107
33.55,44.68229
30.66,44.69352
42.95,44.70474
41.78,44.71596
42.46,44.72718
30.71,44.7384
48.74,44.74963
31.35,44.76085
43,44.77207
22.61,44.77207
27.06,44.78329
34.54,44.79451
40.6,44.80574
33.7,44.82969
26.79,44.84342
33.01,44.85716
54.15,44.8709
24.92,44.88463
34.47,44.89837
27.84,44.9121
32.5,44.92584
33.16,44.93958
35.22,44.95331
30.46,44.96705
48.46,44.98079
27.16,44.99452
48.95,45.00826
33.08,45.02199
23,45.04947
41.75,45.0632
33.93,45.0632
22.16,45.07694
39.81,45.09067
34.84,45.09067
36.21,45.10441
25.82,45.11815
43.86,45.11815
35.36,45.13188
48.43,45.13188
41.64,45.14562
36.89,45.14562
45.76,45.17309
48.41,45.17309
44.38,45.18683
44.52,45.18683
39.14,45.2143
51.84,45.2143
41.72,45.22804
34.55,45.24177
47.33,45.25551
38.37,45.26924
44.33,45.28298
32.07,45.29672
21.35,45.30551
26.43,45.34992
19.55,45.37657
22.29,45.39434
30.93,45.4121
18.9,45.42098
22.45,45.42987
23.36,45.43875
23.51,45.44763
24.51,45.45651
23.28,45.4654
28.48,45.47428
25.92,45.48316
28.97,45.49204
23.13,45.49704
27.27,45.50204
26.96,45.50704
34.45,45.51203
32.3,45.51703
29.31,45.52203
36.14,45.52703
30.6,45.53202
34.28,45.53702
32.06,45.54202
45.82,45.54701
34.21,45.55201
31.41,45.55701
26.09,45.56201
28.48,45.567
31.78,45.572
24.08,45.57888
31.62,45.58576
32.54,45.59264
27.78,45.59952
32.21,45.6064
32.85,45.61328
24,45.62704
34.17,45.63392
35.46,45.6408
31.69,45.64768
29.05,45.65456
34.27,45.66144
34.74,45.66832
32.51,45.6752
33.58,45.68208
27.07,45.68896
29.99,45.69584
41.01,45.70272
25.12,45.7096
32.57,45.71648
32.25,45.72336
35.6,45.73024
37.28,45.73712
32.82,45.744
33.3,45.75088
31.36,45.75776
31.72,45.76464
41.37,45.77152
32.58,45.7784
30.98,45.78528
37.44,45.79216
31.12,45.79904
32.22,45.80592
37.58,45.8128
38.86,45.81968
36.97,45.82656
33.96,45.83344
29.38,45.84032
33.79,45.84721
46.92,45.85409
33.79,45.86097
61.82,45.86785
43.03,45.87473
37.88,45.88161
49.39,45.88849
32.38,45.90225
35.9,45.90913
34.72,45.92289
28.81,45.96417
39.77,45.97105
30.99,45.97105
51.64,45.97793
37.71,45.98481
38.15,45.99169
35.7,45.99857
35.62,46.00545
30.02,46.01233
42.27,46.01921
34.61,46.02609
40.18,46.03297
33.91,46.03985
31.07,46.04673
25.71,46.05361
24.37,46.06049
30.61,46.06737
27.06,46.07425
27.73,46.08113
24.2,46.08801
30.3,46.09489
25.9,46.10177
29.76,46.10865
30.88,46.11553
43.83,46.12241
33.19,46.13617
32.81,46.14993
30.4,46.15681
31.73,46.16369
28.68,46.17057
34.66,46.17745
25.86,46.18433
40.14,46.19121
34.76,46.19809
36.19,46.20497
25.63,46.21185
36.3,46.21873
33.51,46.22561
37.39,46.23937
36.67,46.24625
35.62,46.25313
37.9,46.26001
33.55,46.26689
34.94,46.27377
37.23,46.28065
43.67,46.28753
36.63,46.29441
37.69,46.30129
41.92,46.30817
35.77,46.31505
39.48,46.32193
41.66,46.32881
37,46.33569
40.15,46.34257
38.03,46.34945
34.54,46.35633
37.63,46.36321
23.2,46.37009
41.14,46.37697
40.01,46.38385
36.1,46.39073
37.61,46.39774
44.3,46.40475
31.45,46.41176
39.1,46.41877
36.98,46.42578
41.79,46.43279
32.36,46.4398
38.35,46.44681
44.73,46.46083
44.11,46.46784
43.6,46.47485
38.99,46.49588
39.24,46.5099
37.35,46.51691
37.79,46.52392
47.56,46.53093
29.21,46.53794
26.09,46.54495
43.56,46.55196
39.36,46.55897
43.46,46.56598
40.61,46.57299
34.29,46.58
29.37,46.58701
38.55,46.59402
23.9,46.60103
35.72,46.60804
22.7,46.61505
43.69,46.62206
42.14,46.62907
44.21,46.63608
47.03,46.64309
51.83,46.6501
30.34,46.65711
55.19,46.66237
37.77,46.67113
45.77,46.67814
32.11,46.68515
46.7,46.69216
25.6,46.69917
36.39,46.70618
37.68,46.71144
40.48,46.71319
52.64,46.72371
64.03,46.73072
43.41,46.73422
51.23,46.73598
77.64,46.74123
65.91,46.74123
66.84,46.74953
81.66,46.75575
34.17,46.75782
40.03,46.76612
44.24,46.77441
39.86,46.78271
46.9,46.791
24.77,46.80759
37.39,46.81588
28.84,46.83247
32.7,46.84077
17.55,46.85735
27.59,46.87394
17.94,46.89053
21.99,46.92371
29.07,46.932
34.1,46.9403
54.08,46.94859
44.07,46.95689
46.71,46.96518
33.23,46.97347
25.46,46.98177
30.19,46.99006
20.92,46.99836
38.02,47.00665
36.48,47.01495
36.15,47.02324
31.66,47.03153
47.34,47.03983
47.2,47.0502
35.79,47.05642
43.37,47.06471
33.29,47.07301
39.68,47.07943
44.62,47.0813
38.09,47.09789
47.43,47.09872
45.14,47.11033
56.46,47.11655
39.11,47.1518
62.41,47.18083
54.27,47.2223
50.76,47.24304
44.55,47.25212
56.24,47.26119
38.21,47.27209
50.39,47.27935
36.1,47.29024
44.81,47.2975
46.02,47.3084
50.8,47.31566
41.77,47.32655
44.76,47.33382
39.09,47.34471
35.82,47.35197
33.7,47.36286
34.21,47.37013
32.47,47.38102
30.93,47.38828
40.43,47.39917
42.02,47.40644
35.12,47.41733
29.09,47.42459
31.11,47.43548
26.04,47.44275
50.82,47.45182
40.63,47.4609
41.97,47.4718
21.2,47.47906
41.71,47.48995
29.98,47.49721
51.81,47.50811
46.46,47.52626
54.03,47.55168
37.66,47.56257
34.46,47.56983
41.62,47.58073
50.92,47.58799
46.03,47.59888
37.3,47.60614
39.48,47.61704
42.1,47.6243
47.14,47.63519
38.87,47.64246
39.84,47.65335
28.04,47.66061
69.46,47.67142
38.64,47.67863
55.39,47.68944
43.65,47.69665
53.84,47.70746
41.53,47.71467
37.55,47.72549
38.14,47.73269
38.56,47.75071
37.74,47.76153
37.25,47.76874
43.38,47.77955
34.01,47.78676
38.82,47.79757
37.77,47.80478
33.62,47.81559
40.97,47.83361
41.56,47.84082
50.26,47.85163
46.7,47.85884
40.01,47.86965
46.52,47.87686
78.8,47.88767
5.05,47.9129
40.67,47.92372
42.01,47.93092
43.01,47.94174
57.01,47.96867
56.51,48.07386
50.73,48.08701
59.95,48.10673
65.59,48.11331
63.45,48.11988
61.21,48.13303
54.1,48.13961
47.45,48.15275
53.85,48.15933
52.13,48.17248
52.84,48.17905
49.34,48.18563
62.44,48.20535
88.55,48.21193
48.89,48.2185
60.05,48.22507
51.06,48.23165
58.54,48.23822
61.48,48.2448
60.76,48.25137
61.41,48.25795
62.62,48.26452
68.85,48.2711
88.64,48.27274
73.03,48.27767
73.26,48.2826
88.77,48.28918
70.85,48.29739
79.87,48.30561
54.55,48.31547
75.74,48.32205
65.24,48.33191
72.31,48.33848
69.41,48.34835
78.55,48.35492
72.16,48.36478
85.49,48.37136
67.7,48.38874
77.91,48.40033
62.45,48.41191
71.42,48.43219
59.64,48.44667
62.99,48.5104
65.74,48.54516
65.46,48.55308
92.97,48.56496
51.39,48.57684
80.1,48.58476
69.33,48.58674
70.25,48.59664
72.41,48.60455
64.81,48.61643
75.79,48.62435
64.63,48.63623
65.33,48.64415
66.07,48.65603
85.3,48.66394
64.57,48.67582
81.77,48.68374
54.91,48.69562
60.32,48.70176
45.74,48.70948
65.25,48.7172
50.69,48.72531
75.71,48.73264
62.21,48.74115
68.88,48.74808
58.54,48.75501
66.21,48.76352
55.79,48.77085
64.22,48.77896
50.61,48.78668
67.08,48.79421
65.53,48.80252
64.4,48.80965
54.96,48.81836
61.04,48.82509
47.67,48.83222
68.04,48.84053
60.03,48.84805
70.89,48.85597
79.28,48.87141
57.03,48.88527
39.71,48.89358
62.37,48.90071
47.32,48.91615
57.02,48.93159
29.84,48.951
34.1,48.97079
35.81,48.98069
64.57,48.99316
54.46,49.02721
44.87,49.04998
40.8,49.06977
56.86,49.08957
37.76,49.10937
46.5,49.12916
21.09,49.15886
62.36,49.1721
65.59,49.17778
81.98,49.17948
56.52,49.18724
72.27,49.1967
22.6,49.19784
81.62,49.20616
23.58,49.21562
65.5,49.22509
55.01,49.23455
83.59,49.23511
68.72,49.24401
73.99,49.25347
82.67,49.25404
68.99,49.26104
78.8,49.27239
70.88,49.28185
75.45,49.29131
73.86,49.30077
67.62,49.31969
53.89,49.33862
64.64,49.37646
63.89,49.39538
79.47,49.4143
36.17,49.43323
83.42,49.45215
89.21,49.46161
81.48,49.47107
66.32,49.48999
73.85,49.50891
84.35,49.51837
68.21,49.52783
85.89,49.54486
90.91,49.55622
75.7,49.56555
39.49,49.57481
81.56,49.58406
73.81,49.59331
74.38,49.60257
81.07,49.61182
82.26,49.62107
80.68,49.63033
70.6,49.63958
82.16,49.64883
72.85,49.65809
70.91,49.66734
75.93,49.67659
95.48,49.68584
88.93,49.69181
96.27,49.69778
71.13,49.70375
83.46,49.70972
80.87,49.71568
85.61,49.72165
80.02,49.72762
87,49.73359
80.3,49.73955
82.02,49.74552
71.61,49.75149
83.48,49.75746
77.83,49.76343
85.42,49.76939
76.79,49.77417
84.11,49.78133
69.82,49.7873
82.11,49.79326
67.76,49.79923
66.48,49.8052
66.64,49.81117
76.18,49.81713
70.7,49.8231
66.32,49.82907
67.91,49.83504
75.2,49.84101
75.28,49.84697
63.68,49.85294
66.84,49.85891
27.61,49.86488
80.1,49.86991
63.49,49.87495
58.44,49.87998
62.66,49.88502
53.48,49.89005
62.16,49.89509
60.45,49.90012
69.64,49.90515
57.42,49.91019
81.27,49.91522
58.04,49.92026
78.87,49.92529
60.35,49.93033
82.77,49.93536
71.77,49.93939
76.79,49.94342
23.25,49.94543
23.09,49.94845
22.98,49.95047
74.92,49.95549
80.14,49.95884
22.28,49.96386
79.85,49.96721
60.15,49.97223
64.59,49.97307
64.99,49.97725
65.23,49.98395
74.63,49.99232
67.2,50.00069
70.04,50.00906
58.88,50.01743
18.89,50.0258
68.71,50.03249
17.94,50.04254
58.94,50.05091
63.87,50.05928
70.73,50.06764
73.35,50.07486
54.49,50.08208
56.28,50.08929
52.01,50.09651
67.13,50.10373
55.89,50.11094
56.14,50.11816
51.63,50.12538
60.7,50.13259
58.37,50.13981
68.31,50.14703
38.35,50.15424
48.61,50.16146
42.53,50.16868
49.24,50.17589
51.76,50.18311
59.06,50.19033
40.36,50.19754
39.57,50.20476
40.05,50.21197
46.87,50.21919
42.29,50.22641
44.08,50.23362
38.8,50.24084
48.62,50.24806
45.95,50.25383
52.6,50.26249
43.56,50.26971
45.65,50.27692
27.81,50.28414
45,50.29136
41.57,50.29857
54.77,50.30579
45.64,50.31301
44.53,50.32022
27.6,50.32744
41.6,50.33466
44.65,50.34187
40.14,50.34909
35.66,50.3563
37.05,50.36352
33.73,50.36763
49.59,50.37694
36.84,50.3836
53.57,50.39025
35.12,50.39691
44.97,50.40357
31.57,50.41022
39.64,50.41688
30.11,50.42353
48.84,50.43019
45.24,50.43551
40.91,50.43684
46.56,50.4435
31.86,50.45015
50.57,50.45681
38,50.46213
-1.36,50.47012
40.03,50.47677
53.06,50.48343
46.15,50.49008
58.52,50.49674
38.04,50.50581
39.59,50.51549
32.15,50.52323
38.99,50.53484
0.19,50.54452
54.26,50.5542
46.86,50.56387
34.34,50.57355
43.57,50.58323
50.84,50.59291
46.59,50.60258
46.62,50.61226
45.86,50.62194
34.34,50.63161
44.27,50.64129
51.17,50.65097
50.01,50.66064
5.49,50.67032
61.75,50.67613
5.96,50.68
6.16,50.68421
60.29,50.68702
43.59,50.69122
46.93,50.69403
37.92,50.69824
39.87,50.70105
39.43,50.70806
50.58,50.71508
35.06,50.72069
46.36,50.72911
34.85,50.73613
48.43,50.74314
59.97,50.75016
9.43,50.75718
65.51,50.76419
61.45,50.77186
41.57,50.78216
45.9,50.79245
43.04,50.80275
48.59,50.81304
56.32,50.82334
54.43,50.83364
58.97,50.84393
12.5,50.85423
12.73,50.86452
12.88,50.87141
68.68,50.87831
13.18,50.8852
51.04,50.89072
51.85,50.89899
54.37,50.90588
63.93,50.91278
49.24,50.92656
68.73,50.94035
68.99,50.94724
47.53,50.97837
48.56,50.98928
63.61,51.00019
59.84,51.02201
36.61,51.03292
69.98,51.04195
47.48,51.06
46.24,51.06903
46.67,51.07806
42.34,51.08708
50.05,51.09611
61.85,51.10514
17.49,51.1232
17.93,51.13222
18.38,51.14125
57.88,51.14523
48,51.16514
57.99,51.1731
77.39,51.17708
20.53,51.18504
20.76,51.18982
20.88,51.19221
20.99,51.19449
74.45,51.19597
64.65,51.20191
63.78,51.21083
69.75,51.21677
22.66,51.22568
63.09,51.23162
60.84,51.24054
73.09,51.24648
71.66,51.25539
68.92,51.27024
85.89,51.2851
72.63,51.31481
87.78,51.32075
27.73,51.32966
84.57,51.3356
28.25,51.34452
28.49,51.35158
70.02,51.36274
78.79,51.37018
64.31,51.38134
87.94,51.38878
69.16,51.39994
70.77,51.40738
88.24,51.41854
75.69,51.42784
86.1,51.43714
62.66,51.44644
76.5,51.45574
86.09,51.46445
66.52,51.47815
70.4,51.48957
29.23,51.50099
84.95,51.51013
72.4,51.52383
27.75,51.53296
57.87,51.55123
26.68,51.5558
65.7,51.57029
68.69,51.58237
84.09,51.59445
58.35,51.60653
58.7,51.61861
23.05,51.62827
73.38,51.64035
73.43,51.65243
51.92,51.66692
68.35,51.67658
57.79,51.69108
71.86,51.71523
72.36,51.72489
58.64,51.73939
77.42,51.74905
54.59,51.76113
75.63,51.77321
66.31,51.79736
71.61,51.82152
50.64,51.83601
58.99,51.84567
68.01,51.855
13.04,51.86122
66.51,51.87054
48.54,51.87676
53.44,51.88608
56.11,51.8923
52.11,51.90162
52.09,51.90784
61.79,51.91716
61.29,51.92338
59.23,51.9327
69.59,51.93892
66.51,51.94825
58.47,51.95446
61.18,51.96379
70.99,51.97
11.07,51.97877
67.21,51.98461
47.03,51.99337
34.31,51.99922
41.01,52.00798
42.76,52.01236
42.74,52.02334
45.67,52.02858
45.94,52.02969
48.09,52.03921
41.39,52.04556
39.08,52.05508
26.75,52.05852
28.52,52.06424
36.85,52.07798
25.96,52.08188
32.3,52.08714
41.53,52.10088
42.34,52.11004
49.67,52.12378
55.65,52.13295
40.62,52.15585
47.32,52.1673
47.78,52.17875
57,52.1902
32.4,52.19914
57.09,52.20629
41.44,52.21345
55.92,52.22418
51.55,52.2333
36.74,52.2349
10,52.24206
48.75,52.24921
48.18,52.25117
63.62,52.25624
47.77,52.26322
47.31,52.26864
28.77,52.27021
57.4,52.27894
22.37,52.2861
26.79,52.28768
58.49,52.29117
49.8,52.29641
22.65,52.30514
52.13,52.30863
45.73,52.32086
37.3,52.3226
8.62,52.32784
64.74,52.34007
42.88,52.35753
37.68,52.375
46.13,52.38238
32.57,52.39393
52.78,52.4087
42.16,52.40908
33.68,52.41287
45.89,52.42044
36.88,52.4318
45.37,52.43502
51.85,52.44126
26.18,52.45073
47.69,52.45774
54.66,52.46209
43,52.46966
53.38,52.47652
33.74,52.4877
34.08,52.49311
53.7,52.49618
34.11,52.50573
40.06,52.51295
39.11,52.51692
34.37,52.52377
39.2,52.53098
37.72,52.54218
16.42,52.56225
10.49,52.564
